record,idx,peak_val,width,rise_fall,rr_prev_ms,beat_count,sqi,motion,bpm,tp,nearest_gold_ms,nearest_gold_abs_ms
155,1744,12779.529490948455,13,10.0,990.0,5,0.9762753083902107,0,0,True,76.0,76.0
155,2204,3443.268882588284,10,7.0,920.0,6,0.9738537093539272,0,0,True,38.0,38.0
155,2719,2551.8509633413405,11,8.0,1030.0,7,0.9685332763948791,0,0,True,38.0,38.0
155,3214,2813.2723921307647,10,7.0,990.0,8,0.9668491553853932,0,0,True,38.0,38.0
155,3707,13728.370519467364,14,11.0,986.0,9,0.9578217552425539,0,0,True,78.0,78.0
155,4187,2995.0603210687686,11,8.0,960.0,10,0.9664058286084535,0,0,True,38.0,38.0
155,4708,12067.403794264455,13,10.0,1042.0,11,0.9675616568854932,0,0,False,1080.0,1080.0
156,52,1820.2714111036414,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1492.0,1492.0
156,292,19812.765443876076,23,20.0,480.0,2,0.9996656326826443,0,0,False,-1012.0,1012.0
156,837,20516.976126349622,13,10.0,1090.0,3,0.9922586149214896,0,0,True,78.0,78.0
156,1370,18605.873247187432,14,11.0,1066.0,4,0.9854174487649027,0,0,True,80.0,80.0
156,1871,20475.5076373017,13,10.0,1002.0,5,0.9823161188798399,0,0,True,78.0,78.0
156,2409,4401.727871423511,10,7.0,1076.0,6,0.9835602060125785,0,0,True,40.0,40.0
156,2928,3977.915039381621,10,7.0,1038.0,7,0.981385048382096,0,0,True,40.0,40.0
156,3420,4305.7224410913195,10,7.0,984.0,8,0.9774269239361822,0,0,True,40.0,40.0
156,3991,4372.439938066936,10,7.0,1142.0,9,0.9765924760724556,0,0,True,40.0,40.0
156,4527,3891.48469243833,10,7.0,1072.0,10,0.9766952724337691,0,0,False,1112.0,1112.0
157,51,2924.171506453839,32,29.0,0.0,1,0.4393114895774276,0,0,False,-1744.0,1744.0
157,390,93.81168244610566,16,13.0,678.0,2,0.9950079190091013,0,0,False,-1066.0,1066.0
157,652,179.98361838438308,75,72.0,524.0,3,0.9927060739681067,0,0,False,-542.0,542.0
157,973,22747.791677045094,24,21.0,642.0,4,0.9800842667251966,0,0,True,100.0,100.0
157,1512,19965.976245769816,13,10.0,1078.0,5,0.9903550435426821,0,0,True,76.0,76.0
157,2045,20854.378022981946,13,10.0,1066.0,6,0.9887180149401378,0,0,True,76.0,76.0
157,2622,21678.340484270193,24,21.0,1154.0,7,0.9889977118774009,0,0,True,100.0,100.0
157,3147,19759.378786205434,13,10.0,1050.0,8,0.9898803626670896,0,0,True,76.0,76.0
157,3702,20457.37340127575,13,10.0,1110.0,9,0.9908481857963499,0,0,True,76.0,76.0
157,4279,22363.986966313845,24,21.0,1154.0,10,0.9908240122126765,0,0,True,102.0,102.0
157,4803,22061.322036101985,24,21.0,1048.0,11,0.9913045585047162,0,0,False,1150.0,1150.0
158,54,1916.107013204215,29,26.0,0.0,1,0.4386655579416643,0,0,False,-1256.0,1256.0
158,310,63.134120135356696,35,32.0,512.0,2,0.9945023248172208,0,0,False,-744.0,744.0
158,639,76.12662285878555,15,12.0,658.0,3,0.9733615645282104,0,0,True,-86.0,86.0
158,1247,18820.96157063838,21,18.0,1216.0,4,0.9922866227576502,0,0,True,90.0,90.0
158,1741,5069.881647215763,9,6.0,988.0,5,0.9947270536156089,0,0,True,36.0,36.0
158,2268,19282.796206589024,21,18.0,1054.0,6,0.9948609942195847,0,0,True,90.0,90.0
158,2682,5348.941810115422,9,6.0,828.0,7,0.995858557117962,0,0,True,38.0,38.0
158,3102,20144.564334242656,15,12.0,840.0,8,0.9947134894202974,0,0,True,78.0,78.0
158,3503,20423.629411988382,21,18.0,802.0,9,0.9948675617912774,0,0,True,88.0,88.0
158,3940,19648.196664053314,15,12.0,874.0,10,0.9957021952215298,0,0,True,78.0,78.0
158,4495,19038.880008159416,21,18.0,1110.0,11,0.9974625209406561,0,0,False,1188.0,1188.0
159,52,103.37840553483034,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1276.0,1276.0
159,305,24948.203539588365,23,20.0,506.0,2,0.9980756201192812,0,0,False,-770.0,770.0
159,730,23944.20835208798,14,11.0,850.0,3,0.9960454259148697,0,0,True,80.0,80.0
159,1181,25755.922403842218,23,20.0,902.0,4,0.9895616895883967,0,0,True,98.0,98.0
159,1641,25735.98836791352,23,20.0,920.0,5,0.9888631313907383,0,0,True,98.0,98.0
159,2088,25347.95084601285,23,20.0,894.0,6,0.9762878344012818,0,0,True,98.0,98.0
159,2520,25010.15031322774,24,21.0,864.0,7,0.9719949079263087,0,0,True,98.0,98.0
159,2970,25299.962312793963,23,20.0,900.0,8,0.9706758488764655,0,0,True,98.0,98.0
159,3402,6315.34433709225,9,6.0,864.0,9,0.9703833035879665,0,0,True,40.0,40.0
159,3853,6277.063782352073,9,6.0,902.0,10,0.9686695057962754,0,0,True,40.0,40.0
159,4316,24462.206240778694,23,20.0,926.0,11,0.9662564135817739,0,0,True,98.0,98.0
159,4748,25025.095639124323,14,11.0,864.0,12,0.9676758326760442,0,0,False,962.0,962.0
160,52,134.90731803707098,29,26.0,0.0,1,0.4390850455333388,0,0,False,-1864.0,1864.0
160,310,344.0695553988783,36,33.0,516.0,2,0.9961174923002772,0,0,False,-1348.0,1348.0
160,561,483.8794881446427,74,71.0,502.0,3,0.999234971771228,0,0,False,-846.0,846.0
160,956,175.98149409267103,16,13.0,790.0,4,0.9973962225922853,0,0,True,-56.0,56.0
160,1220,501.492445338621,73,70.0,528.0,5,0.9989025343387204,0,0,False,472.0,472.0
160,1653,251.81526440428894,15,12.0,866.0,6,0.9982770870843234,0,0,True,-68.0,68.0
160,1923,453.4854063606793,73,70.0,540.0,7,0.9962048439074486,0,0,False,472.0,472.0
160,2338,333.1805405600218,15,12.0,830.0,8,0.9928897584877335,0,0,True,-72.0,72.0
160,2610,455.3126793882466,74,71.0,544.0,9,0.9902850900084912,0,0,False,472.0,472.0
160,2982,184.4915109487211,16,13.0,744.0,10,0.9918919182562518,0,0,True,-62.0,62.0
160,3248,509.4476908075594,72,69.0,532.0,11,0.9935564429389878,0,0,False,470.0,470.0
160,3670,200.7944262981756,16,13.0,844.0,12,0.9946246066730351,0,0,True,-66.0,66.0
160,3940,464.0088567032468,73,70.0,540.0,13,0.9938719421754166,0,0,False,474.0,474.0
160,4420,5816.43808796748,10,7.0,960.0,14,0.9823054154838242,0,0,False,1434.0,1434.0
161,52,3177.5796673405166,28,25.0,0.0,1,0.4390850455333388,0,0,False,-1710.0,1710.0
161,425,121.22122910544897,14,11.0,746.0,2,0.9939598917490781,0,0,False,-964.0,964.0
161,883,157.46342021614987,13,10.0,916.0,3,0.9876714735831786,0,0,True,-48.0,48.0
161,1332,137.754148630595,15,12.0,898.0,4,0.9874153507552994,0,0,True,-44.0,44.0
161,1814,129.7558249382771,16,13.0,964.0,5,0.9870987477962729,0,0,True,-42.0,42.0
161,2306,106.43481090847472,16,13.0,984.0,6,0.9844783348830773,0,0,True,-40.0,40.0
161,2766,126.23479240246711,19,16.0,920.0,7,0.9826807850953317,0,0,True,-40.0,40.0
161,3193,103.99941442649961,15,12.0,854.0,8,0.9830999139022909,0,0,True,-50.0,50.0
161,3433,134.53636506312247,68,65.0,480.0,9,0.9838305843817912,0,0,False,430.0,430.0
161,3698,12976.471674577044,16,13.0,530.0,10,0.9800307784345857,0,0,True,84.0,84.0
161,4206,13312.43906458652,17,14.0,1016.0,11,0.9884737100604915,0,0,True,84.0,84.0
161,4704,13429.217741556251,17,14.0,996.0,12,0.9819682084154204,0,0,False,1080.0,1080.0
162,51,481.0553283958396,28,25.0,0.0,1,0.4393114895774276,0,0,False,-1082.0,1082.0
162,329,2508.011925472839,21,18.0,556.0,2,0.9999996086504891,0,0,False,-526.0,526.0
162,611,4528.397195800213,9,6.0,564.0,3,0.9940718912695117,0,0,True,38.0,38.0
162,1042,4422.787750713266,9,6.0,862.0,4,0.9835387691712189,0,0,True,40.0,40.0
162,1463,4206.360239962774,9,6.0,842.0,5,0.9726021195460761,0,0,True,40.0,40.0
162,1882,21991.906493987735,13,10.0,838.0,6,0.9615758171728258,0,0,True,80.0,80.0
162,2244,4401.72648984586,10,7.0,724.0,7,0.9621093203733297,0,0,True,40.0,40.0
162,2663,4352.210621911108,9,6.0,838.0,8,0.9540136204983138,0,0,True,40.0,40.0
162,3101,4248.245962744733,9,6.0,876.0,9,0.9512895773135804,0,0,True,40.0,40.0
162,3577,24701.30847584059,13,10.0,952.0,10,0.9473870544026822,0,0,True,78.0,78.0
162,3999,4420.711168175579,9,6.0,844.0,11,0.9569485407186057,0,0,True,40.0,40.0
162,4424,4152.203503107044,9,6.0,850.0,12,0.9533444047583148,0,0,True,40.0,40.0
162,4857,21952.925688506653,13,10.0,866.0,13,0.94860459065084,0,0,False,906.0,906.0
163,52,1329.4728136723104,30,27.0,0.0,1,0.4390850455333388,0,0,False,-1452.0,1452.0
163,327,79.05189996194261,13,10.0,550.0,2,0.9901802125531707,0,0,False,-902.0,902.0
163,753,456.16547703943087,14,11.0,852.0,3,0.9962513066271099,0,0,True,-50.0,50.0
163,1159,502.80904922273794,14,11.0,812.0,4,0.9941587966541223,0,0,True,-50.0,50.0
163,1639,24012.35093464623,16,13.0,960.0,5,0.9851435932052088,0,0,True,82.0,82.0
163,2058,23435.482821595153,16,13.0,838.0,6,0.9883363460738541,0,0,True,80.0,80.0
163,2462,23570.478337109096,16,13.0,808.0,7,0.9899963186321326,0,0,True,82.0,82.0
163,2830,28030.99709189888,16,13.0,736.0,8,0.9861202232148538,0,0,True,82.0,82.0
163,3221,6810.859954268162,10,7.0,782.0,9,0.9887659190842373,0,0,True,38.0,38.0
163,3639,25100.21416484594,15,12.0,836.0,10,0.9868656811656773,0,0,True,80.0,80.0
163,4036,25179.763511660596,16,13.0,794.0,11,0.9878011685286959,0,0,True,82.0,82.0
163,4405,25145.757604816572,15,12.0,738.0,12,0.9870048175856174,0,0,True,80.0,80.0
163,4841,27160.448389619036,15,12.0,872.0,13,0.9884608656437983,0,0,False,952.0,952.0
164,58,292.0032926026173,22,19.0,0.0,1,0.4379452951249617,0,0,False,-1002.0,1002.0
164,304,600.2509924568043,68,65.0,492.0,2,0.9999961215870289,0,0,False,-510.0,510.0
164,574,272.8506849046829,10,7.0,540.0,3,0.9891461308664055,0,0,True,30.0,30.0
164,972,162.9385782239321,14,11.0,796.0,4,0.9868052277594304,0,0,True,-86.0,86.0
164,1239,455.1989009453604,71,68.0,534.0,5,0.9948960370258407,0,0,False,-446.0,446.0
164,1493,7464.7530461556835,9,6.0,508.0,6,0.9943746827806983,0,0,True,62.0,62.0
164,1959,6933.174368228075,9,6.0,932.0,7,0.974876154165625,0,0,True,64.0,64.0
164,2436,13915.638777173855,18,15.0,954.0,8,0.9622442386882711,0,0,True,102.0,102.0
164,2874,7008.211368295766,10,7.0,876.0,9,0.9658661151471132,0,0,True,64.0,64.0
164,3312,6854.310324092852,9,6.0,876.0,10,0.9631815064604979,0,0,True,64.0,64.0
164,3778,14577.582416231953,24,21.0,932.0,11,0.958308605770237,0,0,True,102.0,102.0
164,4243,14185.600224926751,22,19.0,930.0,12,0.9642272287066779,0,0,True,102.0,102.0
164,4705,14958.432406359969,19,16.0,924.0,13,0.9595059739979821,0,0,False,1026.0,1026.0
165,52,1059.0453618894862,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1588.0,1588.0
165,396,64.75489035537868,22,19.0,688.0,2,0.9730212933808676,0,0,False,-900.0,900.0
165,649,33.0347555620779,117,114.0,506.0,3,0.9742594907884632,0,0,False,-394.0,394.0
165,908,11466.209942707623,39,36.0,518.0,4,0.9874225691627767,0,0,True,124.0,124.0
165,1320,14904.379671601147,17,14.0,824.0,5,0.9919533455888049,0,0,True,84.0,84.0
165,1727,4371.79216690927,10,7.0,814.0,6,0.9913685184882073,0,0,True,42.0,42.0
165,2162,4273.399267987985,9,6.0,870.0,7,0.9895301322616135,0,0,True,42.0,42.0
165,2606,14126.395943325671,17,14.0,888.0,8,0.9883423404500828,0,0,True,84.0,84.0
165,2998,4174.927468760706,9,6.0,784.0,9,0.9894254607068094,0,0,True,40.0,40.0
165,3438,14975.871260084052,16,13.0,880.0,10,0.9878374477094236,0,0,True,84.0,84.0
165,3834,4189.561900756326,10,7.0,792.0,11,0.9880480367788866,0,0,True,42.0,42.0
165,4277,14945.981778183594,16,13.0,886.0,12,0.9873073586453361,0,0,True,84.0,84.0
165,4681,4514.378930289365,9,6.0,808.0,13,0.9888492999653775,0,0,False,892.0,892.0
166,50,415.5032928352504,22,19.0,0.0,1,0.43954985172910005,0,0,False,-1592.0,1592.0
166,355,60.825278433932496,16,13.0,610.0,2,0.9936961032287189,0,0,False,-982.0,982.0
166,866,7720.255318653151,10,7.0,1022.0,3,0.9935123048805363,0,0,True,40.0,40.0
166,1361,34661.77717229803,14,11.0,990.0,4,0.9884906216061566,0,0,True,82.0,82.0
166,1790,7640.664028836518,10,7.0,858.0,5,0.9878336921859626,0,0,True,40.0,40.0
166,2278,7916.375306355343,10,7.0,976.0,6,0.9860655693937423,0,0,True,40.0,40.0
166,2756,33758.164824026644,15,12.0,956.0,7,0.9848932667291657,0,0,True,84.0,84.0
166,3205,7601.293141647853,9,6.0,898.0,8,0.9873317340659641,0,0,True,40.0,40.0
166,3701,7747.676787936903,9,6.0,992.0,9,0.9872213815981091,0,0,True,40.0,40.0
166,4176,34305.942870611245,15,12.0,950.0,10,0.9865146304293695,0,0,True,84.0,84.0
166,4665,34197.18850073695,15,12.0,978.0,11,0.9892757214124189,0,0,False,1062.0,1062.0
167,52,1350.9334865488588,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1278.0,1278.0
167,296,26701.162530534122,15,12.0,488.0,2,0.9966856850426935,0,0,False,-790.0,790.0
167,711,7091.683120571701,10,7.0,830.0,3,0.9933305652601075,0,0,True,40.0,40.0
167,1109,7049.96529813512,10,7.0,796.0,4,0.9884304676428394,0,0,True,38.0,38.0
167,1572,7174.76480343853,10,7.0,926.0,5,0.9851224688219424,0,0,True,40.0,40.0
167,2029,7006.750548921647,10,7.0,914.0,6,0.9846359185021901,0,0,True,38.0,38.0
167,2463,7261.032038075196,10,7.0,868.0,7,0.9709259977407712,0,0,True,40.0,40.0
167,2943,6942.540075340934,10,7.0,960.0,8,0.9711476277928288,0,0,True,38.0,38.0
167,3372,7152.010367076175,10,7.0,858.0,9,0.9632329153347244,0,0,True,40.0,40.0
167,3824,7148.2656913211395,9,6.0,904.0,10,0.9576017994354493,0,0,True,38.0,38.0
167,4307,6902.449878708352,9,6.0,966.0,11,0.9585966628377267,0,0,True,38.0,38.0
167,4742,7119.997751826627,10,7.0,870.0,12,0.9557121936387224,0,0,False,908.0,908.0
168,52,2093.226229223763,29,26.0,0.0,1,0.4390850455333388,0,0,False,-1544.0,1544.0
168,295,192.1284688666703,16,13.0,486.0,2,0.9923658672943731,0,0,False,-1058.0,1058.0
168,542,958.9228206691314,69,66.0,494.0,3,0.9965072482044824,0,0,False,-564.0,564.0
168,808,163.42885015884943,19,16.0,532.0,4,0.9959675269329078,0,0,True,-32.0,32.0
168,1054,891.9166781723263,71,68.0,492.0,5,0.9930863911684708,0,0,False,460.0,460.0
168,1322,173.50347779144778,17,14.0,536.0,6,0.9910998547352432,0,0,True,-38.0,38.0
168,1571,867.0569374723152,69,66.0,498.0,7,0.9840517830382028,0,0,False,460.0,460.0
168,1868,18146.31437160729,25,22.0,594.0,8,0.975051498023765,0,0,True,102.0,102.0
168,2319,3679.953476093478,9,6.0,902.0,9,0.9896133241048811,0,0,True,38.0,38.0
168,2784,3519.807238449768,10,7.0,930.0,10,0.9829939729396728,0,0,True,40.0,40.0
168,3191,702.9279199067524,34,31.0,814.0,11,0.9761008895072569,0,0,True,-2.0,2.0
168,3694,645.9570507538622,13,10.0,1006.0,12,0.9781152108424289,0,0,True,-44.0,44.0
168,3946,853.2874408235244,69,66.0,504.0,13,0.9759883737161711,0,0,False,460.0,460.0
168,4203,680.0765807370228,14,11.0,514.0,14,0.9787625110797339,0,0,True,-42.0,42.0
168,4454,899.7715368649315,70,67.0,502.0,15,0.9775047763973247,0,0,False,460.0,460.0
168,4748,788.5528293347224,14,11.0,588.0,16,0.9792318009283577,0,0,False,1048.0,1048.0
168,4999,917.4645939818085,69,66.0,502.0,17,0.979069625732672,0,0,False,1550.0,1550.0
169,52,2747.4241718123194,17,14.0,0.0,1,0.4390850455333388,0,0,False,-1794.0,1794.0
169,342,85.78046885812526,12,9.0,580.0,2,0.9911211947041639,0,0,False,-1214.0,1214.0
169,594,2258.420951752015,16,13.0,504.0,3,0.9995927073275522,0,0,False,-710.0,710.0
169,990,35312.51755339083,15,12.0,792.0,4,0.993751732201117,0,0,True,82.0,82.0
169,1546,35678.001816908385,15,12.0,1112.0,5,0.9910625354674549,0,0,True,82.0,82.0
169,2086,8154.292609257311,10,7.0,1080.0,6,0.9908057238145287,0,0,True,38.0,38.0
169,2656,34762.44552512751,15,12.0,1140.0,7,0.9879732892055534,0,0,True,82.0,82.0
169,3220,35105.90777111259,16,13.0,1128.0,8,0.9802123801418859,0,0,True,84.0,84.0
169,3760,8174.366267804457,10,7.0,1080.0,9,0.9787378638992428,0,0,True,40.0,40.0
169,4328,36750.7210410534,15,12.0,1136.0,10,0.9732156660785913,0,0,True,82.0,82.0
169,4881,36580.39447250309,15,12.0,1106.0,11,0.9738147627762378,0,0,False,1188.0,1188.0
170,50,114.7352945728394,23,20.0,0.0,1,0.43954985172910005,0,0,False,-1234.0,1234.0
170,298,284.85840307455345,77,74.0,496.0,2,0.999995117745691,0,0,False,-738.0,738.0
170,601,36.89060845323798,13,10.0,606.0,3,0.9964818488848771,0,0,True,-132.0,132.0
170,856,793.1572411771265,22,19.0,510.0,4,0.999934105308522,0,0,False,378.0,378.0
170,1258,8786.582679085186,10,7.0,804.0,5,0.996046110251089,0,0,True,38.0,38.0
170,1830,38371.48381234638,15,12.0,1144.0,6,0.9905833332621573,0,0,True,78.0,78.0
170,2428,36726.161104595,15,12.0,1196.0,7,0.9909977582589183,0,0,True,82.0,82.0
170,3011,37361.75649465724,15,12.0,1166.0,8,0.9910176423414417,0,0,True,80.0,80.0
170,3577,9066.543890443927,10,7.0,1132.0,9,0.9926503141724231,0,0,True,38.0,38.0
170,4144,8809.157003070222,10,7.0,1134.0,10,0.9916375452412657,0,0,True,38.0,38.0
170,4728,38116.14671573548,16,13.0,1168.0,11,0.9911359099434522,0,0,False,1206.0,1206.0
171,51,1839.5485607600979,29,26.0,0.0,1,0.4393114895774276,0,0,False,-1380.0,1380.0
171,330,24612.627369427,14,11.0,558.0,2,0.9824903696725819,0,0,False,-822.0,822.0
171,790,25457.645338989663,22,19.0,920.0,3,0.997326648549774,0,0,True,98.0,98.0
171,1239,24949.31177119188,23,20.0,898.0,4,0.9929211453229254,0,0,True,98.0,98.0
171,1676,22827.485642312793,14,11.0,874.0,5,0.9917002690310082,0,0,True,82.0,82.0
171,2088,5723.64365593613,9,6.0,824.0,6,0.9817493909191228,0,0,True,42.0,42.0
171,2561,25490.898936378675,14,11.0,946.0,7,0.9729079391933659,0,0,True,82.0,82.0
171,3030,24538.379546545613,22,19.0,938.0,8,0.9719076630297022,0,0,True,96.0,96.0
171,3473,22543.79113407573,14,11.0,886.0,9,0.971436484386875,0,0,True,82.0,82.0
171,3914,23597.116791644836,22,19.0,882.0,10,0.9729278919358919,0,0,True,98.0,98.0
171,4354,25235.416369680956,22,19.0,880.0,11,0.973654413034008,0,0,True,98.0,98.0
171,4801,25072.984787229703,14,11.0,894.0,12,0.9732990941018794,0,0,False,992.0,992.0
172,51,16.40727689055686,32,29.0,0.0,1,0.4393114895774276,0,0,False,-1386.0,1386.0
172,330,142.06465413215147,16,13.0,558.0,2,0.9999995749270358,0,0,False,-828.0,828.0
172,787,27967.5295639596,17,14.0,914.0,3,0.9907768328181256,0,0,True,86.0,86.0
172,1353,27523.48030248987,17,14.0,1132.0,4,0.9869236320898325,0,0,True,86.0,86.0
172,1914,25842.756866307343,16,13.0,1122.0,5,0.9854859449463921,0,0,True,84.0,84.0
172,2481,26735.22591125455,17,14.0,1134.0,6,0.9794657896603168,0,0,True,86.0,86.0
172,3056,26935.639742097217,17,14.0,1150.0,7,0.9745519380988014,0,0,True,84.0,84.0
172,3642,26595.962286760907,17,14.0,1172.0,8,0.9751751268600014,0,0,True,86.0,86.0
172,4214,26956.563640326283,17,14.0,1144.0,9,0.9753217542334484,0,0,True,82.0,82.0
172,4795,27623.824492946915,17,14.0,1162.0,10,0.97860098455998,0,0,False,1244.0,1244.0
173,51,38.819128262572804,19,16.0,0.0,1,0.4393114895774276,0,0,False,-840.0,840.0
173,315,30.708464683257564,101,98.0,528.0,2,0.999994294841022,0,0,False,-312.0,312.0
173,556,2616.576661887496,77,74.0,482.0,3,0.9999997916270894,0,0,False,170.0,170.0
173,877,23365.520744641744,16,13.0,642.0,4,0.9982206284128976,0,0,True,84.0,84.0
173,1135,21817.35736851073,16,13.0,516.0,5,0.993912057323282,0,0,True,86.0,86.0
173,1521,18848.40089018403,16,13.0,772.0,6,0.992878315651184,0,0,True,84.0,84.0
173,1989,21406.435400182836,17,14.0,936.0,7,0.9935341143732992,0,0,True,84.0,84.0
173,2372,22069.13828630874,17,14.0,766.0,8,0.9937693614154692,0,0,True,86.0,86.0
173,2731,22129.403394112276,16,13.0,718.0,9,0.9939991501504507,0,0,True,84.0,84.0
173,3263,20572.6109984343,16,13.0,1064.0,10,0.9868163890574679,0,0,True,84.0,84.0
173,3539,21388.668950293617,16,13.0,552.0,11,0.98867964640917,0,0,True,84.0,84.0
173,4000,5322.3664975708725,10,7.0,922.0,12,0.9920048562119462,0,0,True,40.0,40.0
173,4534,5766.5958119875,10,7.0,1068.0,13,0.993632846912751,0,0,True,42.0,42.0
173,4775,33640.06294020387,16,13.0,482.0,14,0.9920303240889216,0,0,False,524.0,524.0
174,53,464.8425795263577,26,23.0,0.0,1,0.43886992369145444,0,0,False,-986.0,986.0
174,508,103.55630271049806,15,12.0,910.0,2,0.9977614224823625,0,0,True,-76.0,76.0
174,767,243.82447381924234,80,77.0,518.0,3,0.9985334963529943,0,0,False,442.0,442.0
174,1014,92.78684872368282,14,11.0,494.0,4,0.9976799546559423,0,0,True,-76.0,76.0
174,1273,245.33660338493004,75,72.0,518.0,5,0.9981520776113998,0,0,False,442.0,442.0
174,1542,569.2538769762444,15,12.0,538.0,6,0.9976650806107441,0,0,True,-24.0,24.0
174,1997,122.9541161448188,14,11.0,910.0,7,0.9973041271256722,0,0,True,-74.0,74.0
174,2256,226.6407743786413,78,75.0,518.0,8,0.9974998280387298,0,0,False,444.0,444.0
174,2496,670.2665642372058,14,11.0,480.0,9,0.9972567638493108,0,0,True,-26.0,26.0
174,2999,625.3809393202223,15,12.0,1006.0,10,0.9920520431483743,0,0,True,-24.0,24.0
174,3522,515.8048847699054,14,11.0,1046.0,11,0.9761475711825113,0,0,True,-26.0,26.0
174,4030,569.2979285391588,13,10.0,1016.0,12,0.9767791591063661,0,0,True,-26.0,26.0
174,4521,670.3224509598379,14,11.0,982.0,13,0.972487800916759,0,0,False,956.0,956.0
175,51,0.5571776611170205,28,25.0,0.0,1,0.4393114895774276,0,0,False,-1268.0,1268.0
175,301,28235.062095429057,37,34.0,500.0,2,0.9999888709647661,0,0,False,-768.0,768.0
175,705,8217.581384086567,10,7.0,808.0,3,0.9885805997166004,0,0,True,40.0,40.0
175,1162,8776.823156195875,10,7.0,914.0,4,0.9787732318089489,0,0,True,40.0,40.0
175,1693,34256.58918807693,15,12.0,1062.0,5,0.9728879742258254,0,0,True,80.0,80.0
175,2157,8551.564967241256,10,7.0,928.0,6,0.9781441710337407,0,0,True,38.0,38.0
175,2606,30567.208273145417,15,12.0,898.0,7,0.9746201079337986,0,0,True,82.0,82.0
175,2965,7782.045621892069,10,7.0,718.0,8,0.9725015662810321,0,0,True,38.0,38.0
175,3371,8169.69424904247,10,7.0,812.0,9,0.9621764041539907,0,0,True,38.0,38.0
175,3830,8749.665330947646,10,7.0,918.0,10,0.9549965376070747,0,0,True,38.0,38.0
175,4349,34940.486034799855,16,13.0,1038.0,11,0.9513606465111544,0,0,True,82.0,82.0
175,4794,31639.36452165168,16,13.0,890.0,12,0.9545316821848833,0,0,False,972.0,972.0
176,51,734.6747459016053,30,27.0,0.0,1,0.4393114895774276,0,0,False,-1348.0,1348.0
176,308,26171.09301701537,34,31.0,514.0,2,0.9999987405985729,0,0,False,-834.0,834.0
176,681,1195.274039733373,13,10.0,746.0,3,0.9921513071755982,0,0,True,-88.0,88.0
176,1227,2545.6761202368984,12,9.0,1092.0,4,0.9719408570130784,0,0,True,34.0,34.0
176,1645,1470.5554176516328,13,10.0,836.0,5,0.9696401149940324,0,0,True,-90.0,90.0
176,2176,3668.272872280152,11,8.0,1062.0,6,0.9610201226889188,0,0,True,36.0,36.0
176,2641,3245.5699724939323,12,9.0,930.0,7,0.9494810434163347,0,0,True,36.0,36.0
176,3118,2709.414283882502,12,9.0,954.0,8,0.9431044004608867,0,0,True,36.0,36.0
176,3602,2964.179498640112,12,9.0,968.0,9,0.9387204410041425,0,0,True,36.0,36.0
176,4077,3670.7413360533,11,8.0,950.0,10,0.9372097988398996,0,0,True,34.0,34.0
176,4556,3530.240584739526,11,8.0,958.0,11,0.9270247542463352,0,0,False,992.0,992.0
177,71,37.85489324888177,34,31.0,0.0,1,0.4364061487360335,0,0,False,-932.0,932.0
177,313,564.2273465016403,34,31.0,484.0,2,0.9999976428234874,0,0,False,-448.0,448.0
177,577,32558.466688321623,15,12.0,528.0,3,0.9986585915942914,0,0,True,80.0,80.0
177,981,32149.919047044677,15,12.0,808.0,4,0.9935411841985158,0,0,True,82.0,82.0
177,1386,31811.131193438225,16,13.0,810.0,5,0.9913162144811308,0,0,True,82.0,82.0
177,1790,31893.18032361275,15,12.0,808.0,6,0.9903808344928894,0,0,True,82.0,82.0
177,2174,32524.73496435738,16,13.0,768.0,7,0.9903449555900177,0,0,True,82.0,82.0
177,2551,33227.71820035728,16,13.0,754.0,8,0.9901006671601226,0,0,True,82.0,82.0
177,2931,8601.379019276446,9,6.0,760.0,9,0.99078741298078,0,0,True,40.0,40.0
177,3359,31777.367935434326,16,13.0,856.0,10,0.9898178702379706,0,0,True,82.0,82.0
177,3764,32179.20855599053,16,13.0,810.0,11,0.9901124231065186,0,0,True,82.0,82.0
177,4146,32528.692716253463,16,13.0,764.0,12,0.9902754061503358,0,0,True,82.0,82.0
177,4520,33527.41652874315,16,13.0,748.0,13,0.9899303793611336,0,0,True,82.0,82.0
177,4894,8545.99329593691,9,6.0,748.0,14,0.990567127157115,0,0,False,830.0,830.0
178,76,2120.4002764881693,18,15.0,0.0,1,0.4360388730301671,0,0,False,-1036.0,1036.0
178,330,23940.03145791294,37,34.0,508.0,2,0.9991084996285133,0,0,False,-528.0,528.0
178,636,29431.993707348087,16,13.0,612.0,3,0.9873946295030227,0,0,True,84.0,84.0
178,934,9171.193322250045,10,7.0,596.0,4,0.9753600476601113,0,0,True,44.0,44.0
178,1269,29884.228069830242,14,11.0,670.0,5,0.9564155607669189,0,0,True,82.0,82.0
178,1594,28343.60251056659,22,19.0,650.0,6,0.9496309805541713,0,0,True,98.0,98.0
178,1922,32464.63508336416,21,18.0,656.0,7,0.9502876549867791,0,0,True,94.0,94.0
178,2273,32090.09387174205,15,12.0,702.0,8,0.95346733355675,0,0,True,84.0,84.0
178,2668,30998.4279419014,16,13.0,790.0,9,0.9557244098816684,0,0,True,86.0,86.0
178,3083,30512.790789062983,15,12.0,830.0,10,0.9612142122559172,0,0,True,82.0,82.0
